loggingSample(N),accelerometerAccelerationX(G),SQR_accelerometerAccelerationX(G),accelerometerAccelerationY(G),SQR_accelerometerAccelerationY(G),accelerometerAccelerationZ(G),SQR_accelerometerAccelerationZ(G),TOTAL_ACCELERATION,accelerometerTimestamp_sinceReboot(s),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84)
4705,0.232971191,0.054275576,0.599838257,0.359805935,-0.327285767,0.107115973,0.721940083,1374887.993,1537498797,37.86675907,-122.2541179
4706,0.379684448,0.14416028,1.401260376,1.963530641,-0.368789673,0.136005823,1.497897441,1374888.052,1537498797,37.86675907,-122.2541179
4707,0.3568573,0.127347133,1.347808838,1.816588664,-0.232543945,0.054076686,1.413510694,1374888.112,1537498797,37.86675907,-122.2541179
4708,0.290557861,0.084423871,0.87046814,0.757714783,0.156494141,0.024490416,0.930929143,1374888.172,1537498797,37.86675907,-122.2541179
4709,0.088623047,0.007854044,0.214782715,0.046131615,0.030212402,0.000912789,0.234304179,1374888.231,1537498797,37.86675907,-122.2541179
4710,0.2081604,0.043330752,0.847061157,0.717512604,-0.144989014,0.021021814,0.884231401,1374888.291,1537498797,37.86675907,-122.2541179
4711,0.268844604,0.072277421,0.923629761,0.853091935,-0.521362305,0.271818653,1.09416087,1374888.351,1537498797,37.86675907,-122.2541179
4712,0.445480347,0.19845274,1.097854614,1.205284753,-0.186828613,0.034904931,1.19943421,1374888.41,1537498797,37.86675907,-122.2541179
4713,0.469680786,0.220600041,1.093399048,1.195521478,-0.440551758,0.194085851,1.268939467,1374888.47,1537498797,37.86675907,-122.2541179
4714,0.380767822,0.144984134,0.857208252,0.734805987,-0.328720093,0.1080569,0.993904936,1374888.53,1537498798,37.86669403,-122.2541045
4715,0.310058594,0.096136332,0.607635498,0.369220898,-0.139862061,0.019561396,0.696360988,1374888.589,1537498798,37.86669403,-122.2541045
4716,0.36114502,0.130425725,1.008010864,1.016085902,-0.027420044,0.000751859,1.071103863,1374888.649,1537498798,37.86669403,-122.2541045
4717,0.396499634,0.15721196,1.007415771,1.014886536,-0.267227173,0.071410362,1.115127283,1374888.708,1537498798,37.86669403,-122.2541045
4718,0.298141479,0.088888342,0.773651123,0.59853606,0.001403809,1.97E-06,0.829111797,1374888.768,1537498798,37.86669403,-122.2541045
4719,0.352401733,0.124186981,0.879226685,0.773039564,-0.091186523,0.008314982,0.951599457,1374888.828,1537498798,37.86669403,-122.2541045
4720,0.285049438,0.081253182,0.921234131,0.848672324,-0.022323608,0.000498343,0.964584807,1374888.887,1537498798,37.86669403,-122.2541045
4721,0.22958374,0.052708694,1.042984009,1.087815643,-0.154922485,0.024000976,1.07913174,1374888.947,1537498798,37.86669403,-122.2541045
4722,0.243850708,0.059463168,1.143920898,1.308555021,-0.194274902,0.037742738,1.185647893,1374889.007,1537498798,37.86669403,-122.2541045
4723,-0.056228638,0.00316166,0.148239136,0.021974841,0.014663696,0.000215024,0.159221623,1374889.066,1537498798,37.86669403,-122.2541045
4724,0.478637695,0.229094043,1.361526489,1.85375438,-0.417022705,0.173907936,1.502250432,1374889.126,1537498798,37.86669403,-122.2541045
4725,0.274520874,0.07536171,0.92036438,0.847070592,0.18699646,0.034967676,0.978468179,1374889.186,1537498798,37.86669403,-122.2541045
4726,0.291122437,0.084752273,1.050231934,1.102987115,-0.459655762,0.21128342,1.182802946,1374889.245,1537498798,37.86669403,-122.2541045
4727,0.445724487,0.198670318,1.481292725,2.194228137,-0.369476318,0.13651275,1.590412275,1374889.305,1537498798,37.86669403,-122.2541045
4728,0.227523804,0.051767081,0.607254028,0.368757455,0.087677002,0.007687257,0.654378937,1374889.365,1537498798,37.86669403,-122.2541045
4729,0.419845581,0.176270312,0.916152954,0.839336235,-0.325256348,0.105791692,1.058960924,1374889.424,1537498798,37.86669403,-122.2541045
4730,0.44682312,0.199650901,1.020431519,1.041280485,-0.446884155,0.199705448,1.200265318,1374889.484,1537498798,37.86669403,-122.2541045
4731,0.343780518,0.118185045,0.688980103,0.474693582,-0.245330811,0.060187207,0.808124887,1374889.544,1537498799,37.86663378,-122.2540906
4732,0.331771851,0.110072561,0.78024292,0.608779014,-0.434524536,0.188811572,0.952713571,1374889.603,1537498799,37.86663378,-122.2540906
4733,0.465454102,0.216647521,1.233093262,1.520518993,-0.170928955,0.029216708,1.329053506,1374889.663,1537498799,37.86663378,-122.2540906
4734,0.397583008,0.158072248,1.193084717,1.423451142,-0.35269165,0.1243914,1.30610673,1374889.723,1537498799,37.86663378,-122.2540906
4735,0.23236084,0.05399156,0.529403687,0.280268264,-0.148529053,0.02206088,0.596926045,1374889.782,1537498799,37.86663378,-122.2540906
4736,0.115814209,0.013412931,0.419631958,0.17609098,0.128677368,0.016557865,0.453940278,1374889.842,1537498799,37.86663378,-122.2540906
4737,0.279373169,0.078049368,1.133972168,1.285892878,-0.364105225,0.132572615,1.223321242,1374889.902,1537498799,37.86663378,-122.2540906
4738,0.232620239,0.054112176,1.194900513,1.427787236,-0.216674805,0.046947971,1.236465682,1374889.961,1537498799,37.86663378,-122.2540906
4739,0.170379639,0.029029221,0.777679443,0.604785316,0.005096436,2.60E-05,0.796141012,1374890.021,1537498799,37.86663378,-122.2540906
4740,0.337249756,0.113737398,0.786819458,0.619084859,-0.155319214,0.024124058,0.870026618,1374890.08,1537498799,37.86663378,-122.2540906
4741,0.073318481,0.0053756,0.595840454,0.355025847,-0.056655884,0.003209889,0.603001937,1374890.14,1537498799,37.86663378,-122.2540906
4742,0.512359619,0.262512379,1.98991394,3.959757489,-0.709686279,0.503654615,2.173919153,1374890.2,1537498799,37.86663378,-122.2540906
4743,0.327102661,0.106996151,0.740234375,0.54794693,0.1224823,0.015001914,0.818501677,1374890.259,1537498799,37.86663378,-122.2540906
4744,0.305770874,0.093495827,0.310180664,0.096212044,-0.179122925,0.032085022,0.470948929,1374890.319,1537498799,37.86663378,-122.2540906
4745,0.380935669,0.145111984,1.101882935,1.214146002,-0.120956421,0.014630456,1.172129874,1374890.379,1537498799,37.86663378,-122.2540906
4746,0.43006897,0.184959319,0.989944458,0.97999003,-0.095733643,0.00916493,1.08356554,1374890.438,1537498799,37.86663378,-122.2540906
4747,0.357940674,0.128121526,0.803695679,0.645926744,-0.243011475,0.059054577,0.912744678,1374890.498,1537498799,37.86663378,-122.2540906
4748,0.237808228,0.056552753,0.569274902,0.324073914,0.106262207,0.011291657,0.626033804,1374890.558,1537498800,37.86657248,-122.2540763
4749,0.477172852,0.227693931,1.314315796,1.727426012,-0.363357544,0.132028705,1.444696732,1374890.617,1537498800,37.86657248,-122.2540763
4750,0.142211914,0.020224228,0.663009644,0.439581788,-0.201797485,0.040722225,0.707480206,1374890.677,1537498800,37.86657248,-122.2540763
4751,0.255828857,0.065448404,1.030761719,1.062469721,-0.376235962,0.141553499,1.126708314,1374890.737,1537498800,37.86657248,-122.2540763
4752,0.218688965,0.047824863,0.768661499,0.5908405,-0.489044189,0.239164219,0.936925601,1374890.796,1537498800,37.86657248,-122.2540763
4753,0.263000488,0.069169257,1.326263428,1.75897468,-0.454711914,0.206762925,1.426501616,1374890.856,1537498800,37.86657248,-122.2540763
4754,0.195037842,0.03803976,0.841598511,0.708288054,-0.404495239,0.163616398,0.95390996,1374890.916,1537498800,37.86657248,-122.2540763
4755,0.407363892,0.165945341,0.840896606,0.707107102,-0.423782349,0.179591479,1.025984367,1374890.975,1537498800,37.86657248,-122.2540763
4756,0.11366272,0.012919214,0.523071289,0.273603573,-0.196304321,0.038535386,0.570138732,1374891.035,1537498800,37.86657248,-122.2540763
4757,0.470108032,0.221001562,1.807418823,3.266762802,-0.282684326,0.079910428,1.888828947,1374891.095,1537498800,37.86657248,-122.2540763
4758,0.372283936,0.138595329,0.933731079,0.871853728,-0.148895264,0.0221698,1.016178555,1374891.154,1537498800,37.86657248,-122.2540763
4759,0.39125061,0.15307704,0.964080811,0.92945181,0.00920105,8.47E-05,1.04048715,1374891.214,1537498800,37.86657248,-122.2540763
4760,0.12348938,0.015249627,0.16166687,0.026136177,0.304794312,0.092899573,0.366449692,1374891.273,1537498800,37.86657248,-122.2540763
4761,0.310424805,0.09636356,0.772903442,0.597379731,-0.197723389,0.039094539,0.856059477,1374891.333,1537498800,37.86657248,-122.2540763
4762,0.53565979,0.286931411,1.295257568,1.677692167,-0.269851685,0.072819932,1.427390455,1374891.393,1537498800,37.86657248,-122.2540763
4763,0.496109009,0.246124149,1.10256958,1.215659679,-0.217147827,0.047153179,1.228387971,1374891.452,1537498800,37.86657248,-122.2540763
4764,0.242172241,0.058647394,0.563995361,0.318090767,-0.091964722,0.00845751,0.620641339,1374891.512,1537498801,37.86651207,-122.2540621
4765,0.361282349,0.130524936,1.078979492,1.164196744,-0.188400269,0.035494661,1.153350051,1374891.572,1537498801,37.86651207,-122.2540621
4766,0.312011719,0.097351313,1.287857056,1.658575797,-0.236175537,0.055778884,1.345996283,1374891.631,1537498801,37.86651207,-122.2540621
4767,0.281585693,0.079290503,1.234954834,1.525113442,-0.185516357,0.034416319,1.280164155,1374891.691,1537498801,37.86651207,-122.2540621
4768,0.155105591,0.024057744,0.68208313,0.465237396,-0.297271729,0.088370481,0.760043171,1374891.751,1537498801,37.86651207,-122.2540621
4769,0.301330566,0.09080011,1.030548096,1.062029378,-0.312820435,0.097856625,1.118340786,1374891.81,1537498801,37.86651207,-122.2540621
4770,0.318435669,0.101401275,0.99382019,0.98767857,-0.475234985,0.225848291,1.14670316,1374891.87,1537498801,37.86651207,-122.2540621
4771,0.297698975,0.08862468,1.127380371,1.270986501,-0.435943604,0.190046826,1.244852604,1374891.93,1537498801,37.86651207,-122.2540621
4772,-0.007919312,6.27E-05,0.239349365,0.057288119,0.123825073,0.015332649,0.269598744,1374891.989,1537498801,37.86651207,-122.2540621
4773,0.463195801,0.21455035,1.341293335,1.799067811,-0.541503906,0.29322648,1.518830024,1374892.049,1537498801,37.86651207,-122.2540621
4774,0.316711426,0.100306127,0.79788208,0.636615814,-0.226882935,0.051475866,0.88791768,1374892.109,1537498801,37.86651207,-122.2540621
4775,0.247421265,0.061217282,0.465454102,0.216647521,-0.038375854,0.001472706,0.528523897,1374892.168,1537498801,37.86651207,-122.2540621
4776,0.468933105,0.219898257,0.979553223,0.959524517,-0.673538208,0.453653718,1.277918812,1374892.228,1537498801,37.86651207,-122.2540621
4777,0.442626953,0.19591862,1.10005188,1.210114139,-0.019515991,0.000380874,1.185923114,1374892.288,1537498801,37.86651207,-122.2540621
4778,0.298690796,0.089216192,0.79901123,0.638418946,-0.185562134,0.034433306,0.872965316,1374892.347,1537498801,37.86651207,-122.2540621
4779,0.459594727,0.211227313,1.074752808,1.155093598,-0.525970459,0.276644924,1.281782289,1374892.407,1537498801,37.86651207,-122.2540621
4780,0.270324707,0.073075447,1.052886963,1.108570957,0.0206604,0.000426852,1.087231924,1374892.466,1537498801,37.86651207,-122.2540621
4781,0.319702148,0.102209463,1.090377808,1.188923764,-0.44291687,0.196175354,1.219552615,1374892.526,1537498802,37.86644961,-122.2540474
4782,0.271972656,0.073969126,1.288314819,1.659755073,-0.409118652,0.167378071,1.378804653,1374892.586,1537498802,37.86644961,-122.2540474
4783,0.255767822,0.065417179,1.140197754,1.300050918,-0.298095703,0.088861048,1.205955698,1374892.645,1537498802,37.86644961,-122.2540474
4784,0.282226563,0.079651833,1.004211426,1.008440588,-0.282409668,0.079755221,1.080669997,1374892.705,1537498802,37.86644961,-122.2540474
4785,0.252059937,0.063534212,0.739517212,0.546885707,-0.26776123,0.071696076,0.825903139,1374892.765,1537498802,37.86644961,-122.2540474
4786,0.230331421,0.053052563,1.005630493,1.011292688,0.037887573,0.001435468,1.032366563,1374892.824,1537498802,37.86644961,-122.2540474
4787,0.271102905,0.073496785,0.992095947,0.984254368,-0.034347534,0.001179753,1.029043685,1374892.884,1537498802,37.86644961,-122.2540474
4788,0.415969849,0.173030915,0.976074219,0.952720881,-0.252334595,0.063672748,1.09060742,1374892.944,1537498802,37.86644961,-122.2540474
4789,0.314910889,0.099168868,0.755813599,0.571254196,-0.133270264,0.017760963,0.829568579,1374893.003,1537498802,37.86644961,-122.2540474
4790,0.217346191,0.047239367,0.419754028,0.176193444,-0.175064087,0.030647435,0.504063731,1374893.063,1537498802,37.86644961,-122.2540474
4791,0.305725098,0.093467836,0.637481689,0.406382904,-0.150634766,0.022690833,0.72287037,1374893.123,1537498802,37.86644961,-122.2540474
4792,0.502044678,0.252048859,1.231201172,1.515856326,-0.393981934,0.155221764,1.386768528,1374893.182,1537498802,37.86644961,-122.2540474
4793,0.460845947,0.212378987,1.012069702,1.024285082,0.146514893,0.021466614,1.121664247,1374893.242,1537498802,37.86644961,-122.2540474
4794,0.313735962,0.098430254,0.79107666,0.625802282,-0.006332397,4.01E-05,0.851042088,1374893.302,1537498802,37.86644961,-122.2540474
4795,0.307159424,0.094346912,0.985900879,0.972000543,-0.367584229,0.135118165,1.096113872,1374893.361,1537498802,37.86644961,-122.2540474
4796,0.15032959,0.022598986,0.889587402,0.791365746,-0.190109253,0.036141528,0.922012071,1374893.421,1537498802,37.86644961,-122.2540474
4797,0.248901367,0.06195189,0.952560425,0.907371363,-0.638183594,0.4072783,1.173286646,1374893.481,1537498802,37.86644961,-122.2540474
4798,0.385284424,0.148444087,1.637741089,2.682195875,-0.669540405,0.448284354,1.81078003,1374893.54,1537498803,37.86637435,-122.2540315
4799,0.020828247,0.000433816,0.341995239,0.116960743,0.400054932,0.160043949,0.526724319,1374893.6,1537498803,37.86637435,-122.2540315
4800,0.298446655,0.089070406,0.712722778,0.507973758,-0.291229248,0.084814475,0.825747322,1374893.66,1537498803,37.86637435,-122.2540315
4801,0.189697266,0.035985053,0.923217773,0.852331056,-0.119766235,0.014343951,0.950084238,1374893.719,1537498803,37.86637435,-122.2540315
4802,0.336090088,0.112956547,0.696670532,0.48534983,-0.187530518,0.035167695,0.795910845,1374893.779,1537498803,37.86637435,-122.2540315
4803,0.22883606,0.052365942,0.750274658,0.562912062,-0.133178711,0.017736569,0.79562213,1374893.838,1537498803,37.86637435,-122.2540315
4804,0.24772644,0.061368389,0.803222656,0.645166635,-0.264389038,0.069901563,0.881156392,1374893.898,1537498803,37.86637435,-122.2540315
4805,0.591766357,0.350187421,1.237625122,1.531715943,-0.313476563,0.098267556,1.40718546,1374893.958,1537498803,37.86637435,-122.2540315
4806,0.435165405,0.18936893,0.878494263,0.77175217,-0.272003174,0.073985727,1.017401998,1374894.017,1537498803,37.86637435,-122.2540315
4807,0.378295898,0.143107786,1.006835938,1.013718606,-0.423400879,0.179268304,1.155895625,1374894.077,1537498803,37.86637435,-122.2540315
4808,0.407974243,0.166442983,0.86126709,0.741781,0.090759277,0.008237246,0.957319816,1374894.137,1537498803,37.86637435,-122.2540315
4809,0.467453003,0.21851231,1.429992676,2.044879053,-0.238937378,0.057091071,1.52331298,1374894.196,1537498803,37.86637435,-122.2540315
4810,0.340698242,0.116075292,1.048751831,1.099880403,-0.448120117,0.200811639,1.19028036,1374894.256,1537498803,37.86637435,-122.2540315
4811,0.028503418,0.000812445,0.561889648,0.315719977,0.096954346,0.009400145,0.570905042,1374894.316,1537498803,37.86637435,-122.2540315
4812,0.160339355,0.025708709,0.896224976,0.803219208,-0.323699951,0.104781658,0.966286487,1374894.375,1537498803,37.86637435,-122.2540315
4813,0.17427063,0.030370252,0.826263428,0.682711252,-0.334564209,0.11193321,0.908303206,1374894.435,1537498803,37.86637435,-122.2540315
4814,0.150375366,0.022612751,0.390014648,0.152111426,0.03012085,0.000907266,0.419084051,1374894.495,1537498804,37.86630745,-122.2540175
4815,0.34703064,0.120430265,0.94833374,0.899336882,-0.077835083,0.0060583,1.012830414,1374894.554,1537498804,37.86630745,-122.2540175
4816,0.348068237,0.121151498,1.185256958,1.404834056,-0.193099976,0.037287601,1.250309224,1374894.614,1537498804,37.86630745,-122.2540175
4817,0.246322632,0.060674839,1.007156372,1.014363958,0.080322266,0.006451666,1.039947337,1374894.674,1537498804,37.86630745,-122.2540175
4818,0.306030273,0.093654528,0.718566895,0.516338383,-0.20892334,0.043648962,0.808481213,1374894.733,1537498804,37.86630745,-122.2540175
4819,0.426055908,0.181523637,1.079681396,1.165711917,-0.560791016,0.314486564,1.289078011,1374894.793,1537498804,37.86630745,-122.2540175
4820,0.354537964,0.125697168,0.909790039,0.827717915,-0.279571533,0.078160242,1.015664967,1374894.853,1537498804,37.86630745,-122.2540175
4821,0.357376099,0.127717676,0.769454956,0.592060929,-0.285675049,0.081610234,0.895203239,1374894.912,1537498804,37.86630745,-122.2540175
4822,0.407562256,0.166106993,1.015686035,1.031618122,-0.546295166,0.298438408,1.223177633,1374894.972,1537498804,37.86630745,-122.2540175
4823,0.336257935,0.113069399,0.733428955,0.537918032,0.059066772,0.003488884,0.808997104,1374895.031,1537498804,37.86630745,-122.2540175
4824,0.259384155,0.06728014,0.769165039,0.591614857,-0.024673462,0.00060878,0.812098379,1374895.091,1537498804,37.86630745,-122.2540175
4825,0.328643799,0.108006747,1.329147339,1.766632649,-0.476455688,0.227010023,1.449706666,1374895.151,1537498804,37.86630745,-122.2540175
4826,0.072235107,0.005217911,0.667114258,0.445041433,0.0052948,2.80E-05,0.671034559,1374895.21,1537498804,37.86630745,-122.2540175
4827,0.230026245,0.052912073,1.112487793,1.23762909,-0.331771851,0.110072561,1.183475274,1374895.27,1537498804,37.86630745,-122.2540175
4828,0.434570313,0.188851357,1.582962036,2.505768807,-0.382369995,0.146206813,1.685475297,1374895.33,1537498804,37.86630745,-122.2540175
4829,0.344543457,0.118710194,1.082885742,1.17264153,-0.251052856,0.063027537,1.163778012,1374895.389,1537498804,37.86630745,-122.2540175
4830,0.267196655,0.071394052,0.96546936,0.932131085,-0.198440552,0.039378653,1.021226611,1374895.449,1537498804,37.86630745,-122.2540175
4831,0.308029175,0.094881973,1.079833984,1.166041433,-0.437423706,0.191339499,1.205098711,1374895.509,1537498804,37.86630745,-122.2540175
4832,0.331192017,0.109688152,0.884353638,0.782081357,-0.071502686,0.005112634,0.947038618,1374895.568,1537498805,37.86625414,-122.2540064
4833,0.313690186,0.098401533,0.619308472,0.383542983,0.03453064,0.001192365,0.695080486,1374895.628,1537498805,37.86625414,-122.2540064
4834,0.45401001,0.206125089,0.976821899,0.954181022,-0.179901123,0.032364414,1.092094559,1374895.688,1537498805,37.86625414,-122.2540064
4835,0.391494751,0.15326814,0.901931763,0.813480905,-0.515350342,0.265585975,1.11010586,1374895.747,1537498805,37.86625414,-122.2540064
4836,0.483917236,0.234175891,1.000473022,1.000946268,-0.232940674,0.054261358,1.135510245,1374895.807,1537498805,37.86625414,-122.2540064
4837,0.293457031,0.086117029,0.88331604,0.780247227,0.034240723,0.001172427,0.931416493,1374895.867,1537498805,37.86625414,-122.2540064
4838,0.385620117,0.148702875,1.030563354,1.062060827,-0.467178345,0.218255606,1.195415956,1374895.926,1537498805,37.86625414,-122.2540064
4839,0.243713379,0.059396211,0.878204346,0.771242873,-0.551589966,0.304251491,1.065312431,1374895.986,1537498805,37.86625414,-122.2540064
4840,0.122756958,0.015069271,0.834625244,0.696599298,0.064788818,0.004197591,0.846088742,1374896.046,1537498805,37.86625414,-122.2540064
4841,0.117507935,0.013808115,0.923278809,0.852443759,-0.322555542,0.104042078,0.985035,1374896.105,1537498805,37.86625414,-122.2540064
4842,0.218887329,0.047911663,0.847518921,0.718288321,0.041809082,0.001747999,0.876326414,1374896.165,1537498805,37.86625414,-122.2540064
4843,0.283813477,0.08055009,0.779159546,0.607089598,0.020233154,0.000409381,0.829487232,1374896.225,1537498805,37.86625414,-122.2540064
4844,0.374526978,0.140270457,1.156921387,1.338467096,-0.386154175,0.149115047,1.275873269,1374896.284,1537498805,37.86625414,-122.2540064
4845,0.265609741,0.070548535,0.979995728,0.960391627,-0.127563477,0.016272441,1.023334062,1374896.344,1537498805,37.86625414,-122.2540064
4846,0.185440063,0.034388017,0.530776978,0.2817242,0.016174316,0.000261608,0.562471178,1374896.404,1537498805,37.86625414,-122.2540064
4847,0.564575195,0.318745151,1.193496704,1.424434382,-0.554519653,0.307492046,1.432016613,1374896.463,1537498805,37.86625414,-122.2540064
4848,0.331787109,0.110082686,0.867080688,0.75182892,-0.240844727,0.058006183,0.959123448,1374896.523,1537498806,37.86619141,-122.2539932
4849,0.26725769,0.071426673,0.716796875,0.51379776,-0.164398193,0.027026766,0.782464823,1374896.582,1537498806,37.86619141,-122.2539932
4850,0.471755981,0.222553706,1.000808716,1.001618086,-0.500549316,0.250549618,1.214381081,1374896.642,1537498806,37.86619141,-122.2539932
4851,-0.022491455,0.000505866,-0.083267212,0.006933429,0.228500366,0.052212417,0.244236998,1374896.702,1537498806,37.86619141,-122.2539932
4852,0.393264771,0.15465718,0.982269287,0.964852952,-0.159820557,0.02554261,1.070071373,1374896.761,1537498806,37.86619141,-122.2539932
4853,0.231491089,0.053588124,0.697937012,0.487116073,-0.201690674,0.040679128,0.762484967,1374896.821,1537498806,37.86619141,-122.2539932
4854,0.368789673,0.136005823,1.348739624,1.819098573,-0.338943481,0.114882683,1.438744967,1374896.881,1537498806,37.86619141,-122.2539932
4855,0.076965332,0.005923662,0.584518433,0.341661799,-0.263458252,0.069410251,0.645752051,1374896.94,1537498806,37.86619141,-122.2539932
4856,0.225463867,0.050833955,0.916900635,0.840706774,-0.327606201,0.107325823,0.999433116,1374897,1537498806,37.86619141,-122.2539932
4857,0.296478271,0.087899365,1.133636475,1.285131657,-0.372192383,0.13852717,1.229454429,1374897.06,1537498806,37.86619141,-122.2539932
4858,0.213745117,0.045686975,0.555282593,0.308338758,-0.092727661,0.008598419,0.602182823,1374897.119,1537498806,37.86619141,-122.2539932
4859,0.103088379,0.010627214,0.584014893,0.341073395,-0.317214966,0.100625335,0.672551815,1374897.179,1537498806,37.86619141,-122.2539932
4860,0.149276733,0.022283543,0.510513306,0.260623836,-0.01121521,0.000125781,0.532008609,1374897.239,1537498806,37.86619141,-122.2539932
4861,0.213226318,0.045465463,0.630386353,0.397386954,0.016555786,0.000274094,0.665677483,1374897.298,1537498806,37.86619141,-122.2539932
4862,0.698669434,0.488138978,1.600799561,2.562559234,-0.439163208,0.192864323,1.800989321,1374897.358,1537498806,37.86619141,-122.2539932
4863,0.627380371,0.39360613,1.41468811,2.001342449,-0.401260376,0.161009889,1.598736522,1374897.418,1537498806,37.86619141,-122.2539932
4864,0.525741577,0.276404206,1.192703247,1.422541035,-0.60874939,0.37057582,1.438583005,1374897.477,1537498806,37.86619141,-122.2539932
4865,0.204162598,0.041682366,0.590942383,0.3492129,-0.039306641,0.001545012,0.62645054,1374897.537,1537498807,37.86610989,-122.253976
4866,0.260055542,0.067628885,0.720703125,0.519412994,-0.105514526,0.011133315,0.773417865,1374897.597,1537498807,37.86610989,-122.253976
4867,0.21472168,0.0461054,0.784179688,0.614937783,-0.423843384,0.179643214,0.916889523,1374897.656,1537498807,37.86610989,-122.253976
4868,0.145523071,0.021176964,0.698669434,0.488138978,-0.335403442,0.112495469,0.788550196,1374897.716,1537498807,37.86610989,-122.253976
4869,0.181472778,0.032932369,0.96131897,0.924134162,-0.179534912,0.032232785,0.994635268,1374897.775,1537498807,37.86610989,-122.253976
4870,0.346618652,0.12014449,1.386703491,1.922946572,-0.635925293,0.404400978,1.564446241,1374897.835,1537498807,37.86610989,-122.253976
4871,0.373016357,0.139141203,1.455612183,2.118806827,-0.060592651,0.003671469,1.503868179,1374897.895,1537498807,37.86610989,-122.253976
4872,0.332260132,0.110396795,0.834716797,0.696752131,-0.003692627,1.36E-05,0.898422263,1374897.954,1537498807,37.86610989,-122.253976
4873,0.359802246,0.129457656,1.13041687,1.2778423,0.021484375,0.000461578,1.18649127,1374898.014,1537498807,37.86610989,-122.253976
4874,0.160217285,0.025669578,0.617736816,0.381598774,0.134597778,0.018116562,0.652215389,1374898.074,1537498807,37.86610989,-122.253976
4875,0.368896484,0.136084616,0.855560303,0.731983432,-0.374771118,0.140453391,1.004251681,1374898.133,1537498807,37.86610989,-122.253976
4876,0.534408569,0.285592519,1.211196899,1.466997928,-0.527175903,0.277914433,1.424957852,1374898.193,1537498807,37.86610989,-122.253976
4877,0.334686279,0.112014905,0.834365845,0.696166363,-0.483016968,0.233305391,1.020532537,1374898.253,1537498807,37.86610989,-122.253976
4878,0.34236145,0.117211362,0.997283936,0.994575249,-0.19960022,0.039840248,1.073138788,1374898.312,1537498807,37.86610989,-122.253976
4879,0.37612915,0.141473137,0.941177368,0.885814838,-0.157623291,0.024845102,1.025735384,1374898.372,1537498807,37.86610989,-122.253976
4880,0.306152344,0.093729258,0.738235474,0.544991615,-0.325363159,0.105861185,0.862891684,1374898.432,1537498807,37.86610989,-122.253976
4881,0.22618103,0.051157858,0.888809204,0.789981801,-0.173873901,0.030232133,0.933472974,1374898.491,1537498807,37.86610989,-122.253976
4882,0.313339233,0.098181475,1.250289917,1.563224877,-0.516494751,0.266766828,1.388586756,1374898.551,1537498808,37.86608077,-122.2539699
4883,0.284500122,0.080940319,0.950332642,0.90313213,-0.344436646,0.118636603,1.050099544,1374898.611,1537498808,37.86608077,-122.2539699
4884,0.148376465,0.022015575,0.615447998,0.378776238,-0.09425354,0.00888373,0.640059016,1374898.67,1537498808,37.86608077,-122.2539699
4885,0.254684448,0.064864168,0.956390381,0.914682561,-0.332778931,0.110741817,1.04416883,1374898.73,1537498808,37.86608077,-122.2539699
4886,0.443374634,0.196581066,1.439941406,2.073431253,-0.461471558,0.212955999,1.575743735,1374898.79,1537498808,37.86608077,-122.2539699
4887,0.176208496,0.031049434,0.854690552,0.73049594,0.03527832,0.00124456,0.87337846,1374898.849,1537498808,37.86608077,-122.2539699
4888,0.112869263,0.012739471,0.340438843,0.115898606,-0.001403809,1.97E-06,0.358664254,1374898.909,1537498808,37.86608077,-122.2539699
4889,0.398010254,0.158412162,0.648590088,0.420669102,-0.316848755,0.100393134,0.824302371,1374898.968,1537498808,37.86608077,-122.2539699
4890,0.33380127,0.111423288,0.659805298,0.435343031,-0.252609253,0.063811435,0.781394749,1374899.028,1537498808,37.86608077,-122.2539699
4891,0.371276855,0.137846503,1.010757446,1.021630615,-0.249801636,0.062400857,1.105385894,1374899.088,1537498808,37.86608077,-122.2539699
4892,0.325942993,0.106238835,0.825973511,0.682232241,-0.314666748,0.099015162,0.94206488,1374899.147,1537498808,37.86608077,-122.2539699
4893,0.402511597,0.162015586,0.882247925,0.778361401,-0.308746338,0.095324301,1.017694103,1374899.207,1537498808,37.86608077,-122.2539699
4894,0.307830811,0.094759808,0.630844116,0.397964299,-0.138366699,0.019145343,0.715450523,1374899.267,1537498808,37.86608077,-122.2539699
4895,0.208618164,0.043521538,1.024841309,1.050299709,-0.12147522,0.014756229,1.052890059,1374899.326,1537498808,37.86608077,-122.2539699
4896,0.34602356,0.119732304,1.3097229,1.715374075,-0.223632813,0.050011635,1.372995999,1374899.386,1537498808,37.86608077,-122.2539699
4897,0.246414185,0.060719951,0.96131897,0.924134162,-0.300415039,0.090249196,1.036871886,1374899.446,1537498808,37.86608077,-122.2539699
4898,0.192550659,0.037075756,0.790863037,0.625464343,-0.184967041,0.034212806,0.834717261,1374899.505,1537498808,37.86608077,-122.2539699
4899,0.267379761,0.071491937,0.645736694,0.416975878,-0.172531128,0.02976699,0.719885272,1374899.565,1537498809,37.8659434,-122.2539459
4900,0.215774536,0.04655865,0.650695801,0.423405025,-0.19744873,0.038986001,0.713407091,1374899.625,1537498809,37.8659434,-122.2539459
4901,0.167144775,0.027937376,0.788085938,0.621079446,-0.322296143,0.103874804,0.867693278,1374899.684,1537498809,37.8659434,-122.2539459
4902,0.274230957,0.075202618,0.856033325,0.732793054,-0.407730103,0.166243837,0.987035718,1374899.744,1537498809,37.8659434,-122.2539459
