loggingSample(N),accelerometerAccelerationX(G),SQR_accelerometerAccelerationX(G),accelerometerAccelerationY(G),SQR_accelerometerAccelerationY(G),accelerometerAccelerationZ(G),SQR_accelerometerAccelerationZ(G),TOTAL_ACCELERATION,accelerometerTimestamp_sinceReboot(s),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84)
16063,0.289215088,0.083645367,0.953765869,0.909669333,-0.10484314,0.010992084,1.002151078,1375551.793,1537499461,37.82872936,-122.260783
16064,0.296386719,0.087845087,0.931793213,0.868238592,-0.215805054,0.046571821,1.00132687,1375551.853,1537499461,37.82872936,-122.260783
16065,0.331924438,0.110173833,1.052749634,1.108281792,-0.020782471,0.000431911,1.104032398,1375551.912,1537499461,37.82872936,-122.260783
16066,0.242523193,0.058817499,0.961578369,0.92463296,-0.028335571,0.000802905,0.992095441,1375551.972,1537499461,37.82872936,-122.260783
16067,0.281005859,0.078964293,1.051071167,1.104750598,-0.091140747,0.008306636,1.091797384,1375552.031,1537499461,37.82872936,-122.260783
16068,0.226638794,0.051365143,0.959060669,0.919797367,-0.082244873,0.006764219,0.988901779,1375552.091,1537499461,37.82872936,-122.260783
16069,0.261245728,0.06824933,0.917022705,0.840930641,-0.115097046,0.01324733,0.96043079,1375552.151,1537499461,37.82872936,-122.260783
16070,0.256500244,0.065792375,0.957763672,0.917311251,-0.084503174,0.007140786,0.995110252,1375552.21,1537499461,37.82872936,-122.260783
16071,0.206741333,0.042741979,1.077209473,1.160380249,0.023406982,0.000547887,1.097119006,1375552.27,1537499461,37.82872936,-122.260783
16072,0.331802368,0.110092811,0.922058105,0.850191149,-0.122116089,0.014912339,0.987520278,1375552.33,1537499461,37.82872936,-122.260783
16073,0.37802124,0.142900058,0.937866211,0.87959303,-0.130157471,0.016940967,1.019526388,1375552.389,1537499461,37.82872936,-122.260783
16074,0.301452637,0.090873692,1.003326416,1.006663897,-0.116821289,0.013647214,1.054127508,1375552.449,1537499461,37.82872936,-122.260783
16075,0.187423706,0.035127646,0.935043335,0.874306038,-0.090499878,0.008190228,0.957926882,1375552.509,1537499462,37.82872465,-122.2607843
16076,0.20135498,0.040543828,0.962203979,0.925836497,-0.047576904,0.002263562,0.984197077,1375552.568,1537499462,37.82872465,-122.2607843
16077,0.213256836,0.045478478,1.005630493,1.011292688,0.004302979,1.85E-05,1.028002764,1375552.628,1537499462,37.82872465,-122.2607843
16078,0.240280151,0.057734551,0.988250732,0.976639509,-0.046783447,0.002188691,1.018117258,1375552.688,1537499462,37.82872465,-122.2607843
16079,0.309127808,0.095560002,0.960113525,0.921817981,-0.080566406,0.006490946,1.011864086,1375552.747,1537499462,37.82872465,-122.2607843
16080,0.297348022,0.088415846,0.977828979,0.956149512,-0.050765991,0.002577186,1.023299831,1375552.807,1537499462,37.82872465,-122.2607843
16081,0.229827881,0.052820855,0.9584198,0.918568513,-0.002410889,5.81E-06,0.985593821,1375552.867,1537499462,37.82872465,-122.2607843
16082,0.202407837,0.040968932,1.039978027,1.081554297,-0.019958496,0.000398342,1.059679938,1375552.926,1537499462,37.82872465,-122.2607843
16083,0.266876221,0.071222917,0.946472168,0.895809565,-0.121032715,0.014648918,0.990798365,1375552.986,1537499462,37.82872465,-122.2607843
16084,0.342407227,0.117242709,0.967224121,0.9355225,-0.130661011,0.0170723,1.034329497,1375553.046,1537499462,37.82872465,-122.2607843
16085,0.287124634,0.082440555,0.985275269,0.970767356,-0.142929077,0.020428721,1.036164385,1375553.105,1537499462,37.82872465,-122.2607843
16086,0.144393921,0.020849604,0.969177246,0.939304534,0.027450562,0.000753533,0.980258982,1375553.165,1537499462,37.82872465,-122.2607843
16087,0.112350464,0.012622627,1.003051758,1.006112829,-0.087677002,0.007687257,1.013125221,1375553.225,1537499462,37.82872465,-122.2607843
16088,0.155776978,0.024266467,0.993469238,0.986981127,-0.088745117,0.007875696,1.009516364,1375553.284,1537499462,37.82872465,-122.2607843
16089,0.133331299,0.017777235,0.991485596,0.983043687,-0.047363281,0.00224328,1.00153093,1375553.344,1537499462,37.82872465,-122.2607843
16090,0.070388794,0.004954582,1.022506714,1.04551998,-0.077438354,0.005996699,1.027847878,1375553.403,1537499462,37.82872465,-122.2607843
16091,0.148132324,0.021943185,0.986419678,0.973023781,-0.112854004,0.012736026,1.003844108,1375553.463,1537499462,37.82872465,-122.2607843
16092,0.202285767,0.040919532,0.978271484,0.957015096,-0.107040405,0.011457648,1.004685163,1375553.523,1537499463,37.82871984,-122.2607855
16093,0.180099487,0.032435825,0.97177124,0.944339343,-0.18057251,0.032606431,1.004679849,1375553.582,1537499463,37.82871984,-122.2607855
16094,0.194595337,0.037867345,0.959976196,0.921554297,-0.13999939,0.019599829,0.989455139,1375553.642,1537499463,37.82871984,-122.2607855
16095,0.195205688,0.038105261,0.953720093,0.909582016,-0.123779297,0.015321314,0.981330011,1375553.702,1537499463,37.82871984,-122.2607855
16096,0.216369629,0.046815816,0.946975708,0.896762992,-0.128265381,0.016452008,0.979811623,1375553.761,1537499463,37.82871984,-122.2607855
16097,0.197067261,0.038835505,0.96697998,0.935050282,-0.161026001,0.025929373,0.999907576,1375553.821,1537499463,37.82871984,-122.2607855
16098,0.1065979,0.011363112,1.037612915,1.076640561,-0.181152344,0.032816172,1.058687794,1375553.881,1537499463,37.82871984,-122.2607855
16099,0.225021362,0.050634613,1.081573486,1.169801206,-0.179199219,0.03211236,1.119172989,1375553.94,1537499463,37.82871984,-122.2607855
16100,0.179779053,0.032320508,0.953659058,0.909465599,-0.118774414,0.014107361,0.977698046,1375554,1537499463,37.82871984,-122.2607855
16101,0.222137451,0.049345047,0.942428589,0.888171645,-0.113250732,0.012825728,0.974855077,1375554.06,1537499463,37.82871984,-122.2607855
16102,0.211227417,0.044617022,0.965759277,0.932690981,-0.158859253,0.025236262,1.001271324,1375554.119,1537499463,37.82871984,-122.2607855
16103,0.222610474,0.049555423,0.968154907,0.937323924,-0.167144775,0.027937376,1.007381121,1375554.179,1537499463,37.82871984,-122.2607855
16104,0.234283447,0.054888734,0.953201294,0.908592707,-0.150848389,0.022755236,0.993094495,1375554.239,1537499463,37.82871984,-122.2607855
16105,0.240646362,0.057910672,0.942443848,0.888200407,-0.130096436,0.016925083,0.981344058,1375554.298,1537499463,37.82871984,-122.2607855
16106,0.19128418,0.036589638,0.954971313,0.911970209,-0.145187378,0.021079375,0.984702605,1375554.358,1537499463,37.82871984,-122.2607855
16107,0.242919922,0.059010089,0.970901489,0.942649701,-0.158477783,0.025115208,1.013299066,1375554.418,1537499463,37.82871984,-122.2607855
16108,0.32963562,0.108659642,0.921524048,0.849206571,-0.204345703,0.041757166,0.999811672,1375554.477,1537499464,37.8287183,-122.260786
16109,0.325775146,0.106129446,0.907455444,0.823475383,-0.139862061,0.019561396,0.974251623,1375554.537,1537499464,37.8287183,-122.260786
16110,0.314834595,0.099120822,0.935943604,0.87599043,-0.164596558,0.027092027,1.001101033,1375554.597,1537499464,37.8287183,-122.260786
16111,0.25680542,0.065949024,0.960098267,0.921788682,-0.121459961,0.014752522,1.00124434,1375554.656,1537499464,37.8287183,-122.260786
16112,0.275039673,0.075646822,0.944625854,0.892318004,-0.155883789,0.024299756,0.996124782,1375554.716,1537499464,37.8287183,-122.260786
16113,0.259231567,0.067201005,0.949493408,0.901537732,-0.15473938,0.023944276,0.99633479,1375554.776,1537499464,37.8287183,-122.260786
16114,0.184814453,0.034156382,0.97026062,0.941405671,-0.159698486,0.025503606,1.000532688,1375554.835,1537499464,37.8287183,-122.260786
16115,0.199111938,0.039645564,0.96395874,0.929216452,-0.150482178,0.022644886,0.995744396,1375554.895,1537499464,37.8287183,-122.260786
16116,0.239105225,0.057171309,0.954605103,0.911270903,-0.162643433,0.026452886,0.997444283,1375554.955,1537499464,37.8287183,-122.260786
16117,0.206817627,0.042773531,0.960159302,0.921905885,-0.144821167,0.02097317,0.992800376,1375555.014,1537499464,37.8287183,-122.260786
16118,0.219482422,0.048172534,0.958312988,0.918363783,-0.150436401,0.022631111,0.994568966,1375555.074,1537499464,37.8287183,-122.260786
16119,0.234664917,0.055067623,0.956954956,0.915762788,-0.157165527,0.024701003,0.997763205,1375555.134,1537499464,37.8287183,-122.260786
16120,0.22064209,0.048682932,0.960235596,0.9220524,-0.151321411,0.022898169,0.996811668,1375555.193,1537499464,37.8287183,-122.260786
16121,0.212722778,0.04525098,0.963653564,0.928628191,-0.153671265,0.023614858,0.998746229,1375555.253,1537499464,37.8287183,-122.260786
16122,0.200363159,0.040145395,0.969589233,0.940103281,-0.151916504,0.023078624,1.001662269,1375555.313,1537499464,37.8287183,-122.260786
16123,0.197235107,0.038901687,0.967926025,0.93688079,-0.155303955,0.024119318,0.999950897,1375555.372,1537499464,37.8287183,-122.260786
16124,0.20463562,0.041875737,0.964889526,0.931011797,-0.151306152,0.022893552,0.997888313,1375555.432,1537499464,37.8287183,-122.260786
16125,0.231643677,0.053658793,0.956253052,0.914419899,-0.155151367,0.024071947,0.996067588,1375555.491,1537499464,37.8287183,-122.260786
16126,0.242324829,0.058721323,0.95149231,0.905337616,-0.142486572,0.020302423,0.992149869,1375555.551,1537499465,37.82871724,-122.2607862
16127,0.235488892,0.055455018,0.958251953,0.918246805,-0.152313232,0.023199321,0.99844937,1375555.611,1537499465,37.82871724,-122.2607862
16128,0.229064941,0.052470747,0.959991455,0.921583594,-0.150146484,0.022543967,0.998297705,1375555.67,1537499465,37.82871724,-122.2607862
16129,0.21987915,0.048346841,0.9634552,0.928245922,-0.148544312,0.022065413,0.999328863,1375555.73,1537499465,37.82871724,-122.2607862
16130,0.225708008,0.050944105,0.959869385,0.921349236,-0.157424927,0.024782608,0.998536904,1375555.79,1537499465,37.82871724,-122.2607862
16131,0.235397339,0.055411907,0.956878662,0.915616774,-0.151519775,0.022958242,0.996988928,1375555.849,1537499465,37.82871724,-122.2607862
16132,0.242202759,0.058662176,0.955001831,0.912028497,-0.149993896,0.022498169,0.996588602,1375555.909,1537499465,37.82871724,-122.2607862
16133,0.246063232,0.060547114,0.954071045,0.910251559,-0.152038574,0.023115728,0.996952557,1375555.969,1537499465,37.82871724,-122.2607862
16134,0.256439209,0.065761068,0.949890137,0.902291272,-0.150665283,0.022700028,0.995365444,1375556.028,1537499465,37.82871724,-122.2607862
16135,0.258804321,0.066979677,0.949813843,0.902146336,-0.14213562,0.020202534,0.994649962,1375556.088,1537499465,37.82871724,-122.2607862
16136,0.2706604,0.073257052,0.947357178,0.897485623,-0.157562256,0.024825865,0.997781809,1375556.148,1537499465,37.82871724,-122.2607862
16137,0.27130127,0.073604379,0.948822021,0.900263228,-0.147415161,0.02173123,0.997796992,1375556.207,1537499465,37.82871724,-122.2607862
16138,0.264755249,0.070095342,0.95072937,0.903886335,-0.153076172,0.023432314,0.998706159,1375556.267,1537499465,37.82871724,-122.2607862
16139,0.262145996,0.068720523,0.947601318,0.897948258,-0.153076172,0.023432314,0.995038238,1375556.327,1537499465,37.82871724,-122.2607862
16140,0.256362915,0.065721944,0.950820923,0.904060428,-0.151977539,0.023097172,0.996433412,1375556.386,1537499465,37.82871724,-122.2607862
16141,0.282791138,0.079970828,0.945175171,0.893356104,-0.15625,0.024414063,0.998869858,1375556.446,1537499465,37.82871724,-122.2607862
16142,0.307327271,0.094450052,0.936889648,0.877762213,-0.154220581,0.023783988,0.997996118,1375556.506,1537499466,37.82871932,-122.2607857
16143,0.310791016,0.096591056,0.937347412,0.878620171,-0.153564453,0.023582041,0.999396452,1375556.565,1537499466,37.82871932,-122.2607857
16144,0.309371948,0.095711002,0.937225342,0.878391342,-0.142425537,0.020285034,0.99718974,1375556.625,1537499466,37.82871932,-122.2607857
16145,0.278396606,0.07750467,0.950500488,0.903451178,-0.162231445,0.026319042,1.003630853,1375556.685,1537499466,37.82871932,-122.2607857
16146,0.255340576,0.06519881,0.951797485,0.905918452,-0.149017334,0.022206166,0.996656123,1375556.744,1537499466,37.82871932,-122.2607857
16147,0.262283325,0.068792543,0.952484131,0.90722602,-0.159957886,0.025586525,1.000802222,1375556.804,1537499466,37.82871932,-122.2607857
16148,0.264144897,0.069772527,0.94682312,0.896474021,-0.158508301,0.025124881,0.995676367,1375556.864,1537499466,37.82871932,-122.2607857
16149,0.275665283,0.075991348,0.950302124,0.903074127,-0.147842407,0.021857377,1.00046132,1375556.923,1537499466,37.82871932,-122.2607857
16150,0.297409058,0.088452148,0.942749023,0.88877572,-0.151428223,0.022930507,1.000079184,1375556.983,1537499466,37.82871932,-122.2607857
16151,0.275787354,0.076058665,0.947433472,0.897630184,-0.151138306,0.022842788,0.998264312,1375557.043,1537499466,37.82871932,-122.2607857
16152,0.247467041,0.061239936,0.959182739,0.920031527,-0.151870728,0.023064718,1.002165745,1375557.102,1537499466,37.82871932,-122.2607857
16153,0.247406006,0.061209732,0.952835083,0.907894695,-0.159896851,0.025567003,0.997332156,1375557.162,1537499466,37.82871932,-122.2607857
16154,0.262680054,0.069000811,0.954376221,0.910833971,-0.154846191,0.023977343,1.001904249,1375557.222,1537499466,37.82871932,-122.2607857
16155,0.257614136,0.066365043,0.952850342,0.907923774,-0.150650024,0.02269543,0.998490985,1375557.281,1537499466,37.82871932,-122.2607857
16156,0.264312744,0.069861227,0.947891235,0.898497793,-0.151855469,0.023060083,0.995700308,1375557.341,1537499466,37.82871932,-122.2607857
16157,0.271438599,0.073678913,0.948150635,0.898989627,-0.148529053,0.02206088,0.997361228,1375557.401,1537499466,37.82871932,-122.2607857
16158,0.272613525,0.074318134,0.946136475,0.895174229,-0.152252197,0.023180731,0.996329812,1375557.46,1537499467,37.82871897,-122.2607858
16159,0.269958496,0.07287759,0.949707031,0.901943445,-0.150375366,0.022612751,0.998716068,1375557.52,1537499467,37.82871897,-122.2607858
16160,0.262298584,0.068800547,0.951644897,0.90562801,-0.156982422,0.024643481,0.999535911,1375557.58,1537499467,37.82871897,-122.2607858
16161,0.261352539,0.06830515,0.946975708,0.896762992,-0.151809692,0.023046183,0.994039397,1375557.639,1537499467,37.82871897,-122.2607858
16162,0.263427734,0.069394171,0.952911377,0.908040092,-0.155609131,0.024214202,1.000823893,1375557.699,1537499467,37.82871897,-122.2607858
16163,0.259231567,0.067201005,0.949539185,0.901624664,-0.153213501,0.023474377,0.996142583,1375557.759,1537499467,37.82871897,-122.2607858
16164,0.256881714,0.065988215,0.950424194,0.903306149,-0.153915405,0.023689952,0.996485984,1375557.818,1537499467,37.82871897,-122.2607858
16165,0.246612549,0.060817749,0.952896118,0.908011012,-0.151809692,0.023046183,0.995929186,1375557.878,1537499467,37.82871897,-122.2607858
16166,0.243667603,0.059373901,0.95425415,0.910600983,-0.153457642,0.023549248,0.996756807,1375557.938,1537499467,37.82871897,-122.2607858
16167,0.247619629,0.061315481,0.954605103,0.911270903,-0.152496338,0.023255133,0.997918592,1375557.997,1537499467,37.82871897,-122.2607858
16168,0.244796753,0.05992545,0.953262329,0.908709068,-0.151748657,0.023027655,0.99582236,1375558.057,1537499467,37.82871897,-122.2607858
16169,0.252563477,0.06378831,0.953369141,0.908912719,-0.156356812,0.024447453,0.998573223,1375558.117,1537499467,37.82871897,-122.2607858
16170,0.251525879,0.063265268,0.954483032,0.911037858,-0.147140503,0.021650328,0.997974676,1375558.176,1537499467,37.82871897,-122.2607858
16171,0.255661011,0.065362553,0.950759888,0.903944365,-0.154937744,0.024005705,0.996650702,1375558.236,1537499467,37.82871897,-122.2607858
16172,0.245529175,0.060284576,0.954269409,0.910630105,-0.150817871,0.02274603,0.996825316,1375558.295,1537499467,37.82871897,-122.2607858
16173,0.244308472,0.059686629,0.955780029,0.913515464,-0.153503418,0.023563299,0.998381386,1375558.355,1537499467,37.82871897,-122.2607858
16174,0.246307373,0.060667322,0.953216553,0.908621797,-0.14894104,0.022183433,0.995727148,1375558.415,1537499467,37.82871897,-122.2607858
16175,0.242324829,0.058721323,0.955856323,0.91366131,-0.15284729,0.023362294,0.997870195,1375558.474,1537499468,37.82871896,-122.2607858
16176,0.239334106,0.057280814,0.957550049,0.916902096,-0.153121948,0.023446331,0.998813917,1375558.534,1537499468,37.82871896,-122.2607858
16177,0.24382019,0.059448285,0.955047607,0.912115932,-0.153518677,0.023567984,0.997563131,1375558.594,1537499468,37.82871896,-122.2607858
16178,0.241394043,0.058271084,0.956268311,0.914449083,-0.156021118,0.024342589,0.998530298,1375558.653,1537499468,37.82871896,-122.2607858
16179,0.237869263,0.056581786,0.954360962,0.910804846,-0.151397705,0.022921265,0.995142149,1375558.713,1537499468,37.82871896,-122.2607858
16180,0.241394043,0.058271084,0.95791626,0.917603561,-0.154846191,0.023977343,0.999925991,1375558.773,1537499468,37.82871896,-122.2607858
16181,0.23449707,0.054988876,0.966018677,0.933192084,-0.155838013,0.024285486,1.006213917,1375558.832,1537499468,37.82871896,-122.2607858
16182,0.229370117,0.052610651,0.962142944,0.925719045,-0.150100708,0.022530223,1.000429867,1375558.892,1537499468,37.82871896,-122.2607858
16183,0.208007813,0.04326725,0.888061523,0.788653269,-0.235626221,0.055519716,0.942040464,1375558.952,1537499468,37.82871896,-122.2607858
16184,0.203399658,0.041371421,0.985580444,0.971368812,-0.1222229,0.014938437,1.013744874,1375559.011,1537499468,37.82871896,-122.2607858
16185,0.211654663,0.044797696,0.943756104,0.890675584,-0.185791016,0.034518302,0.984881506,1375559.071,1537499468,37.82871896,-122.2607858
16186,0.230361938,0.053066622,0.941833496,0.887050334,-0.254119873,0.06457691,1.002344186,1375559.131,1537499468,37.82871896,-122.2607858
16187,0.179000854,0.032041306,0.903915405,0.817063059,-0.350646973,0.1229533,0.985929848,1375559.19,1537499468,37.82871896,-122.2607858
16188,0.238174438,0.056727063,0.946640015,0.896127318,-0.206207275,0.04252144,0.997685232,1375559.25,1537499468,37.82871896,-122.2607858
16189,0.404510498,0.163628743,0.907104492,0.822838559,-0.116256714,0.013515624,0.999991463,1375559.31,1537499468,37.82871896,-122.2607858
16190,0.325027466,0.105642854,0.893829346,0.7989309,-0.336532593,0.113254186,1.008874591,1375559.369,1537499468,37.82871896,-122.2607858
16191,0.210891724,0.044475319,0.89465332,0.800404563,-0.394577026,0.155691029,1.000285415,1375559.429,1537499468,37.82871896,-122.2607858
16192,0.314331055,0.098804012,0.85824585,0.736585939,-0.404281616,0.163443625,0.999416618,1375559.489,1537499468,37.82871896,-122.2607858
16193,0.379272461,0.1438476,0.866577148,0.750955953,-0.394714355,0.155799422,1.024989256,1375559.548,1537499469,37.8287188,-122.2607858
16194,0.263900757,0.06964361,0.842453003,0.709727062,-0.39491272,0.155956056,0.967122913,1375559.608,1537499469,37.8287188,-122.2607858
16195,0.309524536,0.095805438,0.881134033,0.776397184,-0.395080566,0.156088654,1.014046979,1375559.668,1537499469,37.8287188,-122.2607858
16196,0.377944946,0.142842382,0.835357666,0.69782243,-0.336791992,0.113428846,0.976777179,1375559.727,1537499469,37.8287188,-122.2607858
16197,0.294799805,0.086906925,0.84703064,0.717460905,-0.383758545,0.147270621,0.97551958,1375559.787,1537499469,37.8287188,-122.2607858
16198,0.17666626,0.031210967,0.912261963,0.832221889,-0.354293823,0.125524113,0.994463156,1375559.847,1537499469,37.8287188,-122.2607858
16199,0.266906738,0.071239207,0.870605469,0.757953883,-0.294570923,0.086772029,0.957060666,1375559.906,1537499469,37.8287188,-122.2607858
16200,0.242111206,0.058617836,0.864044189,0.746572361,-0.254058838,0.064545893,0.932596424,1375559.966,1537499469,37.8287188,-122.2607858
16201,0.254272461,0.064654484,0.92350769,0.852866453,-0.286941528,0.08233544,0.999928187,1375560.026,1537499469,37.8287188,-122.2607858
16202,0.268249512,0.071957801,0.877044678,0.769207367,-0.214080811,0.045830594,0.941804524,1375560.085,1537499469,37.8287188,-122.2607858
16203,0.235244751,0.055340093,1.003631592,1.007276372,-0.243087769,0.059091663,1.059107232,1375560.145,1537499469,37.8287188,-122.2607858
16204,0.36819458,0.135567249,0.950088501,0.90266816,-0.344543457,0.118710194,1.075614058,1375560.205,1537499469,37.8287188,-122.2607858
16205,0.359924316,0.129545513,0.809875488,0.655898306,-0.190963745,0.036467152,0.906593057,1375560.264,1537499469,37.8287188,-122.2607858
16206,0.309036255,0.095503407,0.92565918,0.856844918,-0.210144043,0.044160519,0.998252895,1375560.324,1537499469,37.8287188,-122.2607858
16207,0.127975464,0.016377719,0.992492676,0.985041712,-0.238708496,0.056981746,1.028786264,1375560.384,1537499469,37.8287188,-122.2607858
16208,0.106048584,0.011246302,0.98449707,0.969234481,-0.079833984,0.006373465,0.993405379,1375560.443,1537499469,37.8287188,-122.2607858
16209,0.070373535,0.004952434,0.967285156,0.935640573,-0.092666626,0.008587104,0.97425875,1375560.503,1537499470,37.8287215,-122.2607851
16210,0.099197388,0.009840122,0.932785034,0.87008792,-0.177627563,0.031551551,0.954714404,1375560.562,1537499470,37.8287215,-122.2607851
16211,0.14541626,0.021145889,1.162719727,1.351917164,-0.206497192,0.04264109,1.189833662,1375560.622,1537499470,37.8287215,-122.2607851
16212,0.11605835,0.013469541,1.170150757,1.369252794,-0.219268799,0.048078806,1.196161001,1375560.682,1537499470,37.8287215,-122.2607851
16213,0.155670166,0.024233201,0.830078125,0.689029694,-0.152496338,0.023255133,0.858206285,1375560.741,1537499470,37.8287215,-122.2607851
16214,0.362503052,0.131408463,0.926132202,0.857720856,-0.407196045,0.165808619,1.074680388,1375560.801,1537499470,37.8287215,-122.2607851
16215,0.375915527,0.141312483,0.982055664,0.964433327,-0.402328491,0.161868215,1.125883664,1375560.861,1537499470,37.8287215,-122.2607851
16216,0.271255493,0.073579542,0.644989014,0.416010828,-0.334228516,0.111708701,0.775434763,1375560.92,1537499470,37.8287215,-122.2607851
16217,0.381942749,0.145880264,0.900970459,0.811747768,-0.511398315,0.261528237,1.104154096,1375560.98,1537499470,37.8287215,-122.2607851
16218,0.275817871,0.076075498,1.028564453,1.057944834,-0.445648193,0.198602312,1.15439276,1375561.04,1537499470,37.8287215,-122.2607851
16219,0.172927856,0.029904043,0.803100586,0.644970551,-0.251327515,0.06316552,0.859092611,1375561.099,1537499470,37.8287215,-122.2607851
16220,0.184326172,0.033976138,1.007461548,1.014978771,-0.446899414,0.199719086,1.117440824,1375561.159,1537499470,37.8287215,-122.2607851
16221,0.238372803,0.056821593,1.098831177,1.207429956,-0.437438965,0.191352848,1.206484313,1375561.219,1537499470,37.8287215,-122.2607851
16222,0.308242798,0.095013623,0.777313232,0.604215861,-0.277542114,0.077029625,0.881055678,1375561.278,1537499470,37.8287215,-122.2607851
16223,0.655181885,0.429263302,0.93548584,0.875133757,-0.306427002,0.093897508,1.18249506,1375561.338,1537499470,37.8287215,-122.2607851
16224,0.591491699,0.34986243,1.080169678,1.166766533,-0.046890259,0.002198696,1.232407262,1375561.398,1537499470,37.8287215,-122.2607851
16225,0.541641235,0.293375227,0.942001343,0.88736653,0.027450562,0.000753533,1.086966095,1375561.457,1537499470,37.8287215,-122.2607851
16226,0.671798706,0.451313501,1.013885498,1.027963803,-0.026947021,0.000726142,1.216553923,1375561.517,1537499471,37.82870833,-122.2607886
16227,0.273086548,0.074576263,0.911376953,0.83060795,-0.109344482,0.011956216,0.95767449,1375561.577,1537499471,37.82870833,-122.2607886
16228,0.072616577,0.005273167,0.850997925,0.724197468,-0.091262817,0.008328902,0.858952582,1375561.636,1537499471,37.82870833,-122.2607886
16229,0.206192017,0.042515148,1.184768677,1.403676818,-0.561096191,0.314828936,1.327034627,1375561.696,1537499471,37.82870833,-122.2607886
16230,0.014968872,0.000224067,0.732879639,0.537112565,-0.353118896,0.124692955,0.813652006,1375561.756,1537499471,37.82870833,-122.2607886
16231,0.135971069,0.018488132,1.10987854,1.231830374,-0.631988525,0.399409496,1.284417378,1375561.815,1537499471,37.82870833,-122.2607886
16232,0.151809692,0.023046183,0.810958862,0.657654276,-0.405532837,0.164456882,0.919324393,1375561.875,1537499471,37.82870833,-122.2607886
16233,0.258377075,0.066758713,0.760223389,0.577939601,-0.301834106,0.091103828,0.857789101,1375561.935,1537499471,37.82870833,-122.2607886
16234,0.226852417,0.051462019,0.64050293,0.410244003,-0.148330688,0.022001993,0.695491204,1375561.994,1537499471,37.82870833,-122.2607886
16235,0.316009521,0.099862017,0.965621948,0.932425746,-0.182266235,0.03322098,1.03223483,1375562.054,1537499471,37.82870833,-122.2607886
16236,0.212280273,0.045062914,1.120223999,1.254901808,0.069122314,0.004777894,1.142253307,1375562.114,1537499471,37.82870833,-122.2607886
16237,0.126449585,0.015989498,0.849304199,0.721317622,0.063293457,0.004006062,0.86099546,1375562.173,1537499471,37.82870833,-122.2607886
16238,0.172058105,0.029603991,0.923675537,0.853176498,-0.099838257,0.009967678,0.944853516,1375562.233,1537499471,37.82870833,-122.2607886
16239,0.139831543,0.01955286,0.77532959,0.601135973,-0.27142334,0.073670629,0.833282343,1375562.293,1537499471,37.82870833,-122.2607886
16240,0.120269775,0.014464819,0.972015381,0.944813901,-0.600830078,0.360996783,1.14903242,1375562.352,1537499471,37.82870833,-122.2607886
16241,0.095703125,0.009159088,0.994995117,0.990015283,-0.529190063,0.280042123,1.131024533,1375562.412,1537499471,37.82870833,-122.2607886
16242,-0.013916016,0.000193656,0.852844238,0.727343294,-0.582641602,0.339471236,1.032960883,1375562.472,1537499471,37.82870833,-122.2607886
16243,0.291870117,0.085188165,0.853286743,0.728098266,-0.29460144,0.086790008,0.948723584,1375562.531,1537499472,37.8286784,-122.2607965
16244,0.576553345,0.33241376,0.222213745,0.049378948,-0.093475342,0.00873764,0.624924274,1375562.591,1537499472,37.8286784,-122.2607965
16245,0.849472046,0.721602757,1.012451172,1.025057376,-0.234512329,0.054996032,1.342257861,1375562.651,1537499472,37.8286784,-122.2607965
16246,0.871658325,0.759788236,1.291854858,1.668888974,0.206726074,0.04273567,1.572072797,1375562.71,1537499472,37.8286784,-122.2607965
16247,0.624847412,0.390434288,0.802688599,0.644308987,-0.178588867,0.031893983,1.032781322,1375562.77,1537499472,37.8286784,-122.2607965
16248,0.222808838,0.049643778,0.763702393,0.583241345,-0.15927124,0.025367328,0.811327586,1375562.83,1537499472,37.8286784,-122.2607965
16249,0.180221558,0.03247981,1.102035522,1.214482292,-0.641860962,0.411985495,1.288001396,1375562.889,1537499472,37.8286784,-122.2607965
16250,-0.055358887,0.003064606,0.543167114,0.295030514,-0.463562012,0.214889739,0.716229613,1375562.949,1537499472,37.8286784,-122.2607965
16251,-0.009170532,8.41E-05,0.841918945,0.70882751,-0.762649536,0.581634315,1.136021973,1375563.009,1537499472,37.8286784,-122.2607965
16252,0.055419922,0.003071368,1.464996338,2.14621427,-0.235977173,0.055685226,1.48491443,1375563.068,1537499472,37.8286784,-122.2607965
16253,-0.186218262,0.034677241,0.721954346,0.521218078,-0.007278442,5.30E-05,0.745619403,1375563.128,1537499472,37.8286784,-122.2607965
16254,0.17010498,0.028935704,1.458084106,2.12600926,-0.180633545,0.032628478,1.479044773,1375563.188,1537499472,37.8286784,-122.2607965
16255,-0.070892334,0.005025723,-0.191802979,0.036788383,0.271972656,0.073969126,0.340269351,1375563.247,1537499472,37.8286784,-122.2607965
16256,0.48059082,0.230967536,1.189437866,1.414762437,-0.268310547,0.07199055,1.310618374,1375563.307,1537499472,37.8286784,-122.2607965
16257,0.691345215,0.477958206,0.970748901,0.942353429,-0.109817505,0.012059884,1.196817246,1375563.367,1537499472,37.8286784,-122.2607965
16258,0.452301025,0.204576217,0.518478394,0.268819845,-0.785018921,0.616254706,1.043863386,1375563.426,1537499472,37.8286784,-122.2607965
16259,0.650558472,0.423226325,1.543441772,2.382212504,-0.852462769,0.726692773,1.879396606,1375563.486,1537499472,37.8286784,-122.2607965
