loggingSample(N),accelerometerAccelerationX(G),SQR_accelerometerAccelerationX(G),accelerometerAccelerationY(G),SQR_accelerometerAccelerationY(G),accelerometerAccelerationZ(G),SQR_accelerometerAccelerationZ(G),TOTAL_ACCELERATION,accelerometerTimestamp_sinceReboot(s),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84)
29680,0.181854248,0.033070968,0.842315674,0.709495695,-0.104232788,0.010864474,0.868004111,1376340.317,1537500249,37.79170444,-122.2464933
29681,0.157485962,0.024801828,0.830108643,0.689080359,-0.05166626,0.002669402,0.846493703,1376340.376,1537500249,37.79170444,-122.2464933
29682,0.275466919,0.075882023,1.274627686,1.624675738,-0.150344849,0.022603574,1.312692399,1376340.436,1537500249,37.79170444,-122.2464933
29683,0.219650269,0.048246241,0.662597656,0.439035654,0.068115234,0.004639685,0.701371214,1376340.496,1537500250,37.79174311,-122.246439
29684,0.307632446,0.094637722,1.143569946,1.307752221,-0.022109985,0.000488851,1.184431845,1376340.555,1537500250,37.79174311,-122.246439
29685,0.130935669,0.017144149,0.729766846,0.53255965,-0.131439209,0.017276266,0.752980786,1376340.615,1537500250,37.79174311,-122.246439
29686,0.185836792,0.034535313,0.769195557,0.591661805,-0.235900879,0.055649225,0.825739876,1376340.675,1537500250,37.79174311,-122.246439
29687,0.215332031,0.046367884,0.628479004,0.394985858,-0.064376831,0.004144376,0.667456454,1376340.734,1537500250,37.79174311,-122.246439
29688,0.189086914,0.035753861,0.722305298,0.521724944,-0.063995361,0.004095406,0.749382553,1376340.794,1537500250,37.79174311,-122.246439
29689,0.206756592,0.042748288,0.960388184,0.922345464,-0.081893921,0.006706614,0.985799354,1376340.854,1537500250,37.79174311,-122.246439
29690,-0.058700562,0.003445756,0.791366577,0.626261059,-0.175689697,0.03086687,0.812756842,1376340.913,1537500250,37.79174311,-122.246439
29691,0.152008057,0.023106449,1.138900757,1.297094934,0.02911377,0.000847612,1.149368955,1376340.973,1537500250,37.79174311,-122.246439
29692,0.259841919,0.067517823,0.935165405,0.874534335,-0.012634277,0.000159625,0.970675941,1376341.032,1537500250,37.79174311,-122.246439
29693,0.325332642,0.105841328,0.846984863,0.717383358,-0.20425415,0.041719758,0.930023894,1376341.092,1537500250,37.79174311,-122.246439
29694,0.311340332,0.096932802,0.981369019,0.963085151,-0.312438965,0.097618107,1.07593497,1376341.152,1537500250,37.79174311,-122.246439
29695,0.373977661,0.139859291,1.389068604,1.929511587,-0.125717163,0.015804805,1.44401374,1376341.211,1537500250,37.79174311,-122.246439
29696,0.187820435,0.035276516,0.8046875,0.647521973,0.090530396,0.008195753,0.831260634,1376341.271,1537500250,37.79174311,-122.246439
29697,0.266342163,0.070938148,1.002105713,1.00421586,-0.215301514,0.046354742,1.059013102,1376341.331,1537500250,37.79174311,-122.246439
29698,0.229934692,0.052869963,1.083251953,1.173434794,-0.184112549,0.033897431,1.122587274,1376341.39,1537500250,37.79174311,-122.246439
29699,0.212615967,0.045205549,0.904159546,0.817504485,-0.042251587,0.001785197,0.929782357,1376341.45,1537500250,37.79174311,-122.246439
29700,0.125198364,0.01567463,0.655929565,0.430243594,0.0259552,0.000673672,0.668275315,1376341.51,1537500251,37.79177726,-122.246391
29701,0.162994385,0.02656717,0.898117065,0.806614262,-0.132125854,0.017457241,0.92230075,1376341.569,1537500251,37.79177726,-122.246391
29702,0.187194824,0.035041902,0.912063599,0.831860009,-0.049591064,0.002459274,0.932395401,1376341.629,1537500251,37.79177726,-122.246391
29703,0.224945068,0.050600284,1.074676514,1.15492961,-0.083709717,0.007007317,1.101152673,1376341.689,1537500251,37.79177726,-122.246391
29704,0.209655762,0.043955539,1.053421021,1.109695847,-0.04624939,0.002139006,1.075076924,1376341.748,1537500251,37.79177726,-122.246391
29705,0.212478638,0.045147172,0.906219482,0.82123375,-0.054840088,0.003007435,0.932409972,1376341.808,1537500251,37.79177726,-122.246391
29706,0.146850586,0.021565095,0.686859131,0.471775466,-0.066925049,0.004478962,0.705563266,1376341.867,1537500251,37.79177726,-122.246391
29707,0.17980957,0.032331481,0.9140625,0.835510254,0.105773926,0.011188123,0.937565922,1376341.927,1537500251,37.79177726,-122.246391
29708,0.219451904,0.048159138,0.908584595,0.825525966,-0.119766235,0.014343951,0.942352936,1376341.987,1537500251,37.79177726,-122.246391
29709,0.078384399,0.006144114,0.466690063,0.217799615,0.068862915,0.004742101,0.478211073,1376342.046,1537500251,37.79177726,-122.246391
29710,0.223266602,0.049847976,1.064926147,1.134067699,-0.225738525,0.050957882,1.111248647,1376342.106,1537500251,37.79177726,-122.246391
29711,0.277740479,0.077139774,1.092147827,1.192786876,-0.084487915,0.007138208,1.130072943,1376342.166,1537500251,37.79177726,-122.246391
29712,0.217727661,0.047405334,0.925552368,0.856647186,-0.037200928,0.001383909,0.951544234,1376342.225,1537500251,37.79177726,-122.246391
29713,0.233795166,0.05466018,0.981643677,0.963624309,-0.04473877,0.002001558,1.010092098,1376342.285,1537500251,37.79177726,-122.246391
29714,0.248428345,0.061716643,0.910705566,0.829384628,-0.178955078,0.03202492,0.960794562,1376342.345,1537500251,37.79177726,-122.246391
29715,0.301376343,0.0908277,1.100799561,1.211759673,-0.165374756,0.02734881,1.153228591,1376342.404,1537500251,37.79177726,-122.246391
29716,0.292663574,0.085651968,1.207229614,1.457403341,7.63E-05,5.82E-09,1.242197776,1376342.464,1537500251,37.79177726,-122.246391
29717,0.316696167,0.100296462,1.233200073,1.52078242,-0.056121826,0.003149659,1.274452252,1376342.524,1537500252,37.79181534,-122.2463375
29718,0.225219727,0.050723925,0.782424927,0.612188766,-0.04750061,0.002256308,0.815578935,1376342.583,1537500252,37.79181534,-122.2463375
29719,0.26914978,0.072441604,1.174285889,1.378947349,-0.237869263,0.056581786,1.227994601,1376342.643,1537500252,37.79181534,-122.2463375
29720,0.190002441,0.036100928,1.010604858,1.021322179,0.005661011,3.20E-05,1.028326385,1376342.702,1537500252,37.79181534,-122.2463375
29721,0.317733765,0.100954745,1.143249512,1.307019447,-0.080932617,0.006550088,1.189337749,1376342.762,1537500252,37.79181534,-122.2463375
29722,0.262893677,0.069113085,1.119003296,1.252168376,0.011795044,0.000139123,1.149530593,1376342.822,1537500252,37.79181534,-122.2463375
29723,0.218734741,0.047844887,1.050384521,1.103307642,0.057189941,0.003270689,1.074440886,1376342.881,1537500252,37.79181534,-122.2463375
29724,0.217346191,0.047239367,1.051513672,1.105681002,0.164016724,0.026901486,1.086196048,1376342.941,1537500252,37.79181534,-122.2463375
29725,0.208312988,0.043394301,0.795501709,0.632822969,-0.007354736,5.41E-05,0.822357199,1376343.001,1537500252,37.79181534,-122.2463375
29726,0.212310791,0.045075872,1.041244507,1.084190123,-0.197189331,0.038883632,1.080809709,1376343.06,1537500252,37.79181534,-122.2463375
29727,0.233352661,0.054453464,1.352172852,1.828371422,0.173721313,0.030179095,1.383113871,1376343.12,1537500252,37.79181534,-122.2463375
29728,0.09967041,0.009934191,0.679107666,0.461187222,0.236572266,0.055966437,0.726008161,1376343.18,1537500252,37.79181534,-122.2463375
29729,0.240844727,0.058006183,0.986068726,0.972331532,-0.324508667,0.105305875,1.065665797,1376343.239,1537500252,37.79181534,-122.2463375
29730,0.085647583,0.007335508,0.747451782,0.558684166,-0.088806152,0.007886533,0.757565976,1376343.299,1537500252,37.79181534,-122.2463375
29731,0.158248901,0.025042715,0.877700806,0.770358705,-0.01171875,0.000137329,0.891929789,1376343.358,1537500252,37.79181534,-122.2463375
29732,0.305664063,0.093430519,0.885620117,0.784322992,-0.09866333,0.009734453,0.942065796,1376343.418,1537500252,37.79181534,-122.2463375
29733,0.162826538,0.026512481,0.73916626,0.54636676,-0.129730225,0.016829931,0.767925239,1376343.478,1537500252,37.79181534,-122.2463375
29734,0.208190918,0.043343458,1.355377197,1.837047346,-0.446502686,0.199364649,1.442135726,1376343.537,1537500253,37.79185943,-122.2462756
29735,0.23286438,0.054225819,0.996734619,0.993479901,0.172927856,0.029904043,1.038079845,1376343.597,1537500253,37.79185943,-122.2462756
29736,0.229003906,0.052442789,0.648147583,0.420095289,-0.064590454,0.004171927,0.690441891,1376343.657,1537500253,37.79185943,-122.2462756
29737,0.257965088,0.066545987,0.849594116,0.721810162,-0.190551758,0.036309972,0.908111293,1376343.716,1537500253,37.79185943,-122.2462756
29738,-0.105728149,0.011178441,0.237930298,0.056610827,-0.053604126,0.002873402,0.265824511,1376343.776,1537500253,37.79185943,-122.2462756
29739,0.031524658,0.000993804,0.664978027,0.442195776,-0.025695801,0.000660274,0.666220575,1376343.836,1537500253,37.79185943,-122.2462756
29740,0.327392578,0.1071859,1.140609741,1.300990581,0.119216919,0.014212674,1.192639575,1376343.895,1537500253,37.79185943,-122.2462756
29741,0.273605347,0.074859886,1.187911987,1.411134889,-0.014953613,0.000223611,1.219105568,1376343.955,1537500253,37.79185943,-122.2462756
29742,0.447463989,0.200224021,1.871582031,3.502819299,-0.187683105,0.035224948,1.93346018,1376344.015,1537500253,37.79185943,-122.2462756
29743,0.241439819,0.058293186,1.008239746,1.016547385,-0.00579834,3.36E-05,1.036761396,1376344.074,1537500253,37.79185943,-122.2462756
29744,0.186035156,0.034609079,0.884109497,0.781649603,0.036972046,0.001366932,0.904226528,1376344.134,1537500253,37.79185943,-122.2462756
29745,0.302719116,0.091638863,1.084823608,1.17684226,-0.162796021,0.026502544,1.137973492,1376344.194,1537500253,37.79185943,-122.2462756
29746,0.216705322,0.046961197,0.740692139,0.548624845,-0.142913818,0.020424359,0.784863301,1376344.253,1537500253,37.79185943,-122.2462756
29747,0.205703735,0.042314027,0.70930481,0.503113313,-0.296737671,0.088053245,0.795914936,1376344.313,1537500253,37.79185943,-122.2462756
29748,0.287948608,0.082914401,0.96156311,0.924603615,-0.185470581,0.034399336,1.020743529,1376344.372,1537500253,37.79185943,-122.2462756
29749,0.191131592,0.036531285,0.8853302,0.783809563,-0.114379883,0.013082758,0.912920372,1376344.432,1537500253,37.79185943,-122.2462756
29750,0.244949341,0.06000018,0.904296875,0.817752838,-0.176467896,0.031140918,0.95335929,1376344.492,1537500253,37.79185943,-122.2462756
29751,0.501251221,0.251252787,1.861312866,3.464485585,-0.380599976,0.144856342,1.964839615,1376344.551,1537500254,37.79188362,-122.2462416
29752,0.058151245,0.003381567,0.438934326,0.192663343,0.109848022,0.012066588,0.456192391,1376344.611,1537500254,37.79188362,-122.2462416
29753,0.206207275,0.04252144,0.822555542,0.67659762,-0.173751831,0.030189699,0.865626223,1376344.671,1537500254,37.79188362,-122.2462416
29754,0.145370483,0.021132577,0.782394409,0.612141011,-0.222290039,0.049412861,0.826248419,1376344.73,1537500254,37.79188362,-122.2462416
29755,0.041152954,0.001693566,0.766387939,0.587350473,-0.309509277,0.095795993,0.827550622,1376344.79,1537500254,37.79188362,-122.2462416
29756,0.113754272,0.012940034,0.942932129,0.889121,-0.227157593,0.051600572,0.976555992,1376344.85,1537500254,37.79188362,-122.2462416
29757,0.383300781,0.146919489,1.385940552,1.920831214,-0.315124512,0.099303458,1.472091764,1376344.909,1537500254,37.79188362,-122.2462416
29758,0.049728394,0.002472913,0.893463135,0.798276374,0.088470459,0.007827022,0.899208713,1376344.969,1537500254,37.79188362,-122.2462416
29759,0.123794556,0.015325092,0.858062744,0.736271673,-0.382720947,0.146475323,0.947666654,1376345.029,1537500254,37.79188362,-122.2462416
29760,0.308959961,0.095456258,0.911804199,0.831386897,-0.369598389,0.136602969,1.031235242,1376345.088,1537500254,37.79188362,-122.2462416
29761,0.275924683,0.076134431,0.868804932,0.75482201,-0.415618896,0.172739067,1.00184605,1376345.148,1537500254,37.79188362,-122.2462416
29762,0.37588501,0.141289541,1.206497192,1.455635474,-0.359817505,0.129468637,1.313923001,1376345.208,1537500254,37.79188362,-122.2462416
29763,0.252349854,0.063680449,0.720565796,0.519215066,-0.066574097,0.00443211,0.766373033,1376345.267,1537500254,37.79188362,-122.2462416
29764,0.385162354,0.148350039,0.957077026,0.915996434,-0.248199463,0.061602973,1.061107651,1376345.327,1537500254,37.79188362,-122.2462416
29765,0.330383301,0.109153126,1.178833008,1.389647261,-0.035552979,0.001264014,1.224771163,1376345.386,1537500254,37.79188362,-122.2462416
29766,0.074493408,0.005549268,0.982116699,0.96455321,-0.249328613,0.062164757,1.016005529,1376345.446,1537500254,37.79188362,-122.2462416
29767,0.128036499,0.016393345,1.114013672,1.241026461,-0.366836548,0.134569053,1.179825775,1376345.506,1537500254,37.79188362,-122.2462416
29768,0.261917114,0.068600575,0.935119629,0.874448721,-0.291534424,0.08499232,1.013923871,1376345.565,1537500255,37.79190406,-122.2462129
29769,0.170578003,0.029096855,0.777435303,0.60440565,-0.374557495,0.140293317,0.87965665,1376345.625,1537500255,37.79190406,-122.2462129
29770,0.1534729,0.023553931,1.059005737,1.121493151,-0.403671265,0.16295049,1.143677215,1376345.685,1537500255,37.79190406,-122.2462129
29771,0.176528931,0.031162463,0.885528564,0.784160838,-0.207061768,0.042874576,0.9263897,1376345.744,1537500255,37.79190406,-122.2462129
29772,0.08102417,0.006564916,0.779678345,0.607898322,-0.04586792,0.002103866,0.78521787,1376345.804,1537500255,37.79190406,-122.2462129
29773,-0.08291626,0.006875106,0.847427368,0.718133144,-0.067138672,0.004507601,0.854117001,1376345.864,1537500255,37.79190406,-122.2462129
29774,0.02015686,0.000406299,1.126983643,1.270092132,-0.331420898,0.109839812,1.174877969,1376345.923,1537500255,37.79190406,-122.2462129
29775,0.29119873,0.0847967,0.729522705,0.532203377,-0.20652771,0.042653695,0.812190724,1376345.983,1537500255,37.79190406,-122.2462129
29776,0.342544556,0.117336773,0.837432861,0.701293797,-0.308395386,0.095107714,0.955896586,1376346.043,1537500255,37.79190406,-122.2462129
29777,0.346862793,0.120313797,0.879898071,0.774220615,-0.214630127,0.046066091,0.969845608,1376346.102,1537500255,37.79190406,-122.2462129
29778,0.421218872,0.177425338,0.892501831,0.796559518,-0.333633423,0.111311261,1.041775464,1376346.162,1537500255,37.79190406,-122.2462129
29779,0.241928101,0.058529206,0.644195557,0.414987916,-0.304489136,0.092713634,0.75248306,1376346.222,1537500255,37.79190406,-122.2462129
29780,0.320709229,0.10285441,0.660446167,0.43618914,-0.048721313,0.002373766,0.735810652,1376346.281,1537500255,37.79190406,-122.2462129
29781,0.781204224,0.61028004,1.670715332,2.791289721,-0.244369507,0.059716456,1.860453229,1376346.341,1537500255,37.79190406,-122.2462129
29782,0.36491394,0.133162184,1.493530273,2.230632676,0.079406738,0.00630543,1.539513004,1376346.401,1537500255,37.79190406,-122.2462129
29783,-0.031265259,0.000977516,0.456069946,0.207999796,-0.557434082,0.310732756,0.720909195,1376346.46,1537500255,37.79190406,-122.2462129
29784,0.17666626,0.031210967,0.792022705,0.627299965,-0.234359741,0.054924488,0.844651065,1376346.52,1537500256,37.79192683,-122.2461809
29785,0.064910889,0.004213424,0.800888062,0.641421688,-0.293640137,0.08622453,0.855487955,1376346.579,1537500256,37.79192683,-122.2461809
29786,-0.142669678,0.020354637,0.935852051,0.875819061,-0.292190552,0.085375319,0.990731557,1376346.639,1537500256,37.79192683,-122.2461809
29787,0.015869141,0.00025183,0.929351807,0.863694781,-0.114807129,0.013180677,0.93655074,1376346.699,1537500256,37.79192683,-122.2461809
29788,-0.015365601,0.000236102,1.017379761,1.035061578,-0.078445435,0.006153686,1.020515245,1376346.758,1537500256,37.79192683,-122.2461809
29789,0.176437378,0.031130148,0.96685791,0.934814218,-0.302352905,0.091417279,1.028280918,1376346.818,1537500256,37.79192683,-122.2461809
29790,0.44090271,0.1943952,1.098510742,1.20672585,-0.357116699,0.127532337,1.236387232,1376346.878,1537500256,37.79192683,-122.2461809
29791,0.12487793,0.015594497,0.028091431,0.000789128,-0.067901611,0.004610629,0.144893943,1376346.937,1537500256,37.79192683,-122.2461809
29792,0.274078369,0.075118952,0.691925049,0.478760273,-0.567947388,0.322564236,0.936185591,1376346.997,1537500256,37.79192683,-122.2461809
29793,0.419128418,0.175668631,1.05909729,1.12168707,-0.500137329,0.250137348,1.243982736,1376347.057,1537500256,37.79192683,-122.2461809
29794,0.886138916,0.785242178,3.048095703,9.290887415,-0.465301514,0.216505499,3.208213692,1376347.116,1537500256,37.79192683,-122.2461809
29795,0.305419922,0.093281329,0.576187134,0.331991613,0.356719971,0.127249138,0.74331829,1376347.176,1537500256,37.79192683,-122.2461809
29796,0.183486938,0.033667456,0.818511963,0.669961834,-0.177322388,0.031443229,0.857363703,1376347.236,1537500256,37.79192683,-122.2461809
29797,0.316452026,0.100141885,1.753356934,3.074260538,-0.465789795,0.216960133,1.841565246,1376347.295,1537500256,37.79192683,-122.2461809
29798,0.099060059,0.009812895,1.040344238,1.082316134,-0.443206787,0.196432256,1.135148133,1376347.355,1537500256,37.79192683,-122.2461809
29799,0.014221191,0.000202242,0.621643066,0.386440102,-0.141418457,0.01999918,0.637684502,1376347.415,1537500256,37.79192683,-122.2461809
29800,0.023986816,0.000575367,0.506454468,0.256496128,-0.203674316,0.041483227,0.546401613,1376347.474,1537500257,37.79192457,-122.2461841
29801,0.200393677,0.040157626,1.118835449,1.251792762,-0.143676758,0.020643011,1.145684685,1376347.534,1537500257,37.79192457,-122.2461841
29802,0.079025269,0.006244993,1.049575806,1.101609373,0.137771606,0.018981015,1.061525026,1376347.593,1537500257,37.79192457,-122.2461841
29803,0.226333618,0.051226907,0.795288086,0.63248314,-0.291656494,0.08506351,0.876797329,1376347.653,1537500257,37.79192457,-122.2461841
29804,0.359985352,0.129589454,0.616638184,0.38024265,-0.508346558,0.258416223,0.876497762,1376347.713,1537500257,37.79192457,-122.2461841
29805,0.423126221,0.179035799,1.203231812,1.447766793,-0.265686035,0.070589069,1.302839845,1376347.772,1537500257,37.79192457,-122.2461841
29806,0.325042725,0.105652773,1.075714111,1.157160849,0.005187988,2.69E-05,1.123761779,1376347.832,1537500257,37.79192457,-122.2461841
29807,0.20501709,0.042032007,0.827102661,0.684098812,-0.22895813,0.052421825,0.882356302,1376347.892,1537500257,37.79192457,-122.2461841
29808,0.231826782,0.053743657,0.760543823,0.578426907,-0.168075562,0.028249395,0.812662266,1376347.951,1537500257,37.79192457,-122.2461841
29809,0.273986816,0.075068775,1.189437866,1.414762437,-0.382843018,0.146568776,1.279218507,1376348.011,1537500257,37.79192457,-122.2461841
29810,-0.039794922,0.001583636,0.329818726,0.108780392,-0.085922241,0.007382631,0.343142331,1376348.071,1537500257,37.79192457,-122.2461841
29811,-0.089279175,0.007970771,0.554901123,0.307915256,-0.252166748,0.063588069,0.616014688,1376348.13,1537500257,37.79192457,-122.2461841
29812,-0.011459351,0.000131317,0.265548706,0.070516115,0.073944092,0.005467729,0.275889762,1376348.19,1537500257,37.79192457,-122.2461841
29813,-0.031799316,0.001011196,0.114700317,0.013156163,-0.047439575,0.002250513,0.128132246,1376348.25,1537500257,37.79192457,-122.2461841
29814,0.386138916,0.149103262,1.90007019,3.610266727,-0.426300049,0.181731732,1.985220824,1376348.309,1537500257,37.79192457,-122.2461841
29815,0.32572937,0.106099622,0.928573608,0.862248945,-0.093704224,0.008780482,0.988498381,1376348.369,1537500257,37.79192457,-122.2461841
29816,0.466781616,0.217885077,0.796096802,0.633770118,-0.286270142,0.081950594,0.966232782,1376348.428,1537500257,37.79192457,-122.2461841
29817,0.467483521,0.218540842,1.264770508,1.599644438,-0.309036255,0.095503407,1.383361373,1376348.488,1537500258,37.79198347,-122.2461007
29818,0.24180603,0.058470156,0.659057617,0.434356943,0.098587036,0.009719404,0.708905143,1376348.548,1537500258,37.79198347,-122.2461007
29819,0.186431885,0.034756848,0.655853271,0.430143513,0.111831665,0.012506321,0.690946222,1376348.607,1537500258,37.79198347,-122.2461007
29820,0.299789429,0.089873702,0.981491089,0.963324758,-0.356735229,0.127260024,1.086489063,1376348.667,1537500258,37.79198347,-122.2461007
29821,-0.121109009,0.014667392,0.119033813,0.014169049,-0.102905273,0.010589495,0.198559653,1376348.727,1537500258,37.79198347,-122.2461007
29822,-0.102737427,0.010554979,0.543029785,0.294881347,-0.300765991,0.090460181,0.629203073,1376348.786,1537500258,37.79198347,-122.2461007
29823,0.255874634,0.065471828,1.410888672,1.990606845,-0.449539185,0.202085479,1.50271892,1376348.846,1537500258,37.79198347,-122.2461007
29824,0.122970581,0.015121764,0.919540405,0.845554556,0.103500366,0.010712326,0.933482001,1376348.906,1537500258,37.79198347,-122.2461007
29825,0.050369263,0.002537063,1.098678589,1.207094642,0.011764526,0.000138404,1.099895499,1376348.965,1537500258,37.79198347,-122.2461007
29826,0.322372437,0.103923988,1.150482178,1.323609242,-0.17791748,0.03165463,1.207968485,1376349.025,1537500258,37.79198347,-122.2461007
29827,0.427322388,0.182604423,0.817672729,0.668588692,-0.160842896,0.025870437,0.936516712,1376349.085,1537500258,37.79198347,-122.2461007
29828,0.296142578,0.087700427,0.511581421,0.26171555,-0.137893677,0.019014666,0.606984879,1376349.144,1537500258,37.79198347,-122.2461007
29829,0.293441772,0.086108074,1.293289185,1.672596916,-0.243331909,0.059210418,1.348300934,1376349.204,1537500258,37.79198347,-122.2461007
29830,0.353469849,0.124940934,1.140518188,1.300781737,0.062286377,0.003879593,1.195659761,1376349.263,1537500258,37.79198347,-122.2461007
29831,0.215255737,0.046335032,0.65788269,0.432809634,-0.056854248,0.003232406,0.694533708,1376349.323,1537500258,37.79198347,-122.2461007
29832,-0.010757446,0.000115723,0.695449829,0.483650465,-0.402191162,0.161757731,0.803445031,1376349.383,1537500258,37.79198347,-122.2461007
29833,0.027420044,0.000751859,0.913253784,0.834032474,-0.197982788,0.039197184,0.934869786,1376349.442,1537500258,37.79198347,-122.2461007
29834,0.023147583,0.000535811,0.412658691,0.170287195,0.009185791,8.44E-05,0.413409464,1376349.502,1537500259,37.79201316,-122.2460587
29835,0.12562561,0.015781794,1.104705811,1.220374929,-0.062515259,0.003908158,1.113582004,1376349.562,1537500259,37.79201316,-122.2460587
29836,0.000839233,7.04E-07,0.70463562,0.496511357,0.021255493,0.000451796,0.704956635,1376349.621,1537500259,37.79201316,-122.2460587
29837,0.267578125,0.071598053,0.665878296,0.443393905,-0.268630981,0.072162604,0.766260114,1376349.681,1537500259,37.79201316,-122.2460587
29838,0.587219238,0.344826433,0.996032715,0.992081169,-0.417678833,0.174455608,1.22937513,1376349.741,1537500259,37.79201316,-122.2460587
29839,0.270584106,0.073215758,0.850326538,0.723055221,-0.149337769,0.022301769,0.904750103,1376349.8,1537500259,37.79201316,-122.2460587
29840,0.126861572,0.016093858,0.406188965,0.164989475,-0.03755188,0.001410144,0.427192553,1376349.86,1537500259,37.79201316,-122.2460587
29841,0.282669067,0.079901801,0.619873047,0.384242594,-0.15763855,0.024849912,0.69928128,1376349.919,1537500259,37.79201316,-122.2460587
29842,0.084411621,0.007125322,0.512893677,0.263059924,-0.296844482,0.088116646,0.598583237,1376349.979,1537500259,37.79201316,-122.2460587
29843,0.054443359,0.002964079,0.961929321,0.925308019,-0.26612854,0.0708244,0.999548147,1376350.039,1537500259,37.79201316,-122.2460587
29844,0.191345215,0.036612991,1.064849854,1.133905212,-0.254989624,0.065019708,1.11154753,1376350.098,1537500259,37.79201316,-122.2460587
29845,0.115585327,0.013359968,0.95149231,0.905337616,-0.043823242,0.001920477,0.959488437,1376350.158,1537500259,37.79201316,-122.2460587
29846,0.156402588,0.02446177,1.425720215,2.032678131,-0.302581787,0.091555738,1.465842979,1376350.218,1537500259,37.79201316,-122.2460587
29847,0.186218262,0.034677241,1.14831543,1.318628327,-0.068649292,0.004712725,1.165340419,1376350.277,1537500259,37.79201316,-122.2460587
29848,0.344512939,0.118689165,0.857208252,0.734805987,-0.379547119,0.144056016,0.998774833,1376350.337,1537500259,37.79201316,-122.2460587
29849,0.328048706,0.107615954,0.881515503,0.777069582,-0.347091675,0.120472631,1.002575766,1376350.397,1537500259,37.79201316,-122.2460587
29850,0.365081787,0.133284711,0.99810791,0.9962194,-0.043136597,0.001860766,1.063656372,1376350.456,1537500260,37.79205484,-122.2459997
29851,0.269012451,0.072367699,0.792266846,0.627686755,-0.04725647,0.002233174,0.838026031,1376350.516,1537500260,37.79205484,-122.2459997
29852,0.151626587,0.022990622,0.679016113,0.461062882,0.041534424,0.001725108,0.696978201,1376350.575,1537500260,37.79205484,-122.2459997
29853,0.108703613,0.011816475,1.172637939,1.375079736,-0.360961914,0.130293503,1.231742552,1376350.635,1537500260,37.79205484,-122.2459997
29854,0.182983398,0.033482924,1.231369019,1.516269661,-0.23487854,0.055167929,1.266854575,1376350.695,1537500260,37.79205484,-122.2459997
29855,0.216400146,0.046829023,0.949661255,0.901856499,-0.187850952,0.03528798,0.991954385,1376350.754,1537500260,37.79205484,-122.2459997
29856,0.18963623,0.0359619,0.956069946,0.914069742,-0.00138855,1.93E-06,0.974696655,1376350.814,1537500260,37.79205484,-122.2459997
29857,0.121749878,0.014823033,0.913406372,0.8343112,-0.096328735,0.009279225,0.926506049,1376350.874,1537500260,37.79205484,-122.2459997
29858,0.190353394,0.036234415,0.646499634,0.417961777,-0.109848022,0.012066588,0.682834372,1376350.933,1537500260,37.79205484,-122.2459997
29859,0.375350952,0.140888337,0.890136719,0.792343379,-0.266159058,0.070840644,1.002034111,1376350.993,1537500260,37.79205484,-122.2459997
29860,0.23588562,0.055642026,0.918914795,0.8444044,-0.0962677,0.00926747,0.953579518,1376351.053,1537500260,37.79205484,-122.2459997
29861,0.270172119,0.072992974,1.049682617,1.101833596,-0.036560059,0.001336638,1.084510585,1376351.112,1537500260,37.79205484,-122.2459997
29862,0.310379028,0.096335141,0.863189697,0.745096453,-0.094467163,0.008924045,0.922147298,1376351.172,1537500260,37.79205484,-122.2459997
29863,0.108306885,0.011730381,0.809417725,0.655157054,-0.1065979,0.011363112,0.82355968,1376351.232,1537500260,37.79205484,-122.2459997
29864,0.112060547,0.012557566,1.082717896,1.172278042,-0.468734741,0.219712257,1.185136223,1376351.291,1537500260,37.79205484,-122.2459997
29865,0.199264526,0.039706351,0.836349487,0.699480464,-0.098632813,0.009728432,0.865398895,1376351.351,1537500260,37.79205484,-122.2459997
29866,0.185592651,0.034444632,1.033081055,1.067256466,-0.356430054,0.127042383,1.108487024,1376351.41,1537500260,37.79205484,-122.2459997
29867,0.091537476,0.00837911,1.003921509,1.007858396,0.021362305,0.000456348,1.008312379,1376351.47,1537500260,37.79205484,-122.2459997
29868,0.107498169,0.011555856,0.782836914,0.612833634,-0.0103302,0.000106713,0.790250722,1376351.53,1537500261,37.79209041,-122.2459493
29869,0.335067749,0.112270396,0.866638184,0.751061742,-0.325973511,0.10625873,0.984678053,1376351.589,1537500261,37.79209041,-122.2459493
29870,0.372421265,0.138697599,1.0259552,1.052584072,-0.117324829,0.013765115,1.09774623,1376351.649,1537500261,37.79209041,-122.2459493
29871,0.324157715,0.105078224,1.145843506,1.31295734,-0.288818359,0.083416044,1.225337345,1376351.709,1537500261,37.79209041,-122.2459493
29872,0.149398804,0.022320003,0.511154175,0.261278591,0.004562378,2.08E-05,0.532559301,1376351.768,1537500261,37.79209041,-122.2459493
29873,0.331512451,0.109900505,0.896957397,0.804532572,-0.274353027,0.075269583,0.994838007,1376351.828,1537500261,37.79209041,-122.2459493
29874,0.265838623,0.070670173,1.270233154,1.613492266,-0.252304077,0.063657347,1.322051355,1376351.888,1537500261,37.79209041,-122.2459493
29875,0.43598938,0.190086739,1.444244385,2.085841844,-0.189147949,0.035776947,1.52042939,1376351.947,1537500261,37.79209041,-122.2459493
29876,0.175552368,0.030818634,0.925048828,0.855715334,-0.037384033,0.001397566,0.942301191,1376352.007,1537500261,37.79209041,-122.2459493
29877,-0.06211853,0.003858712,0.748016357,0.55952847,-0.09538269,0.009097858,0.756627411,1376352.066,1537500261,37.79209041,-122.2459493
